sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T00:57:26;6.88;;;1.13;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T00:59:52;2.22;;;0.68;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T01:02:17;2.63;;;0.77;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T01:04:43;3.08;;;0.63;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T01:07:10;1.98;;;0.85;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T01:09:36;3.20;;;0.50;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T01:12:01;2.75;;;0.80;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T01:14:27;1.80;;;0.73;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T01:16:52;15.75;;;1.08;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T01:19:18;1.92;;;0.70;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T01:21:44;1.33;;;0.63;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T01:24:09;3.42;;;0.73;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T01:26:35;2.30;;;0.65;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T01:29:00;4.07;;;0.85;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T01:31:26;2.13;;;0.65;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T01:33:51;5.47;;;0.63;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T01:36:17;6.03;;;0.60;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T01:38:42;2.63;;;0.73;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T01:41:08;1.40;;;0.60;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T01:43:33;1.48;;;0.60;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T01:45:59;1.50;;;0.55;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T01:48:24;1.67;;;0.50;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T01:50:50;2.58;;;0.70;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T01:53:16;11.80;;;0.88;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T01:55:41;1.63;;;0.52;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T01:58:07;2.22;;;0.60;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T02:00:32;12.05;;;0.70;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T02:02:58;3.58;;;0.63;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T02:05:23;3.35;;;0.60;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T02:07:49;2.53;;;0.90;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T02:10:14;2.35;;;0.73;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T02:12:40;5.03;;;0.88;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T02:15:05;3.40;;;0.75;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T02:17:31;9.77;;;0.75;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T02:19:56;15.43;;;2.30;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T02:22:22;8.48;;;0.90;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T02:24:47;12.38;;;0.88;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T02:27:13;5.35;;;0.88;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T02:29:38;6.05;;;0.90;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T02:32:04;5.18;;;1.02;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T02:34:29;7.10;;;1.02;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T02:36:55;13.45;;;1.08;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T02:39:20;9.43;;;1.17;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T02:41:49;9.60;;;1.10;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T02:44:15;4.97;;;0.93;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T02:46:41;10.75;;;0.93;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T02:49:08;7.15;;;1.30;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T02:51:33;4.72;;;0.80;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T02:53:59;7.05;;;0.75;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T02:56:24;2.17;;;0.80;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T02:58:50;6.28;;;1.42;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T03:01:15;2.92;;;1.08;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T03:03:41;6.53;;;0.73;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T03:06:06;5.82;;;1.45;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T03:08:35;3.60;;;0.70;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T03:11:00;4.32;;;0.60;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T03:13:26;3.25;;;1.67;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T03:15:51;3.05;;;0.60;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T03:18:17;10.70;;;1.20;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T03:20:42;7.70;;;1.10;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T03:23:11;5.20;;;1.02;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T03:25:38;3.15;;;0.52;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T03:28:03;4.38;;;1.20;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T03:30:29;3.55;;;0.88;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T03:32:54;3.92;;;0.80;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T03:35:20;9.00;;;0.85;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T03:37:46;2.08;;;0.77;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T03:40:13;1.38;;;0.73;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T03:42:40;2.70;;;0.75;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T03:45:06;7.85;;;0.82;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T03:47:31;4.38;;;0.70;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T03:49:57;1.73;;;0.50;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T03:52:23;1.85;;;0.63;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T03:54:48;1.52;;;0.70;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T03:57:14;10.35;;;0.77;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T03:59:39;1.13;;;0.50;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T04:02:05;3.83;;;0.85;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T04:04:30;1.77;;;0.73;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T04:06:57;2.95;;;0.93;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T04:09:23;2.72;;;1.23;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T04:11:49;1.85;;;0.82;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T04:14:15;4.07;;;1.52;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T04:16:42;3.45;;;1.15;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T04:19:08;2.72;;;1.40;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T04:21:34;2.70;;;1.33;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T04:23:59;2.83;;;1.10;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T04:26:25;2.70;;;1.52;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T04:28:51;4.03;;;1.83;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T04:31:16;2.55;;;1.33;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T04:33:42;4.03;;;1.73;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T04:36:07;2.35;;;1.33;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T04:38:33;3.90;;;1.10;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T04:40:58;3.08;;;1.30;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T04:43:24;3.35;;;0.95;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T04:45:50;1.90;;;1.02;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T04:48:15;1.95;;;1.10;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T04:50:41;4.82;;;1.13;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T04:53:06;4.63;;;1.48;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T04:55:32;6.22;;;1.15;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T04:57:57;9.02;;;1.85;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T05:00:23;3.50;;;1.25;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T05:02:49;8.00;;;1.50;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T05:05:14;11.88;;;1.80;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T05:07:41;4.57;;;1.08;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T05:10:06;19.17;;;1.60;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T05:12:32;5.28;;;1.10;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T05:14:57;3.33;;;1.20;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T05:17:23;4.63;;;1.15;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T05:19:48;10.82;;;1.40;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T05:22:14;9.68;;;1.40;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T05:24:39;4.65;;;1.10;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T05:27:05;8.55;;;1.05;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T05:29:49;6.57;;;1.00;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T05:32:33;4.63;;;1.42;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T05:35:17;3.97;;;1.70;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T05:40:28;5.40;;;1.63;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T05:42:55;5.13;;;1.77;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T05:45:21;9.05;;;2.22;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T05:47:49;11.10;;;2.90;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T05:50:15;10.20;;;2.55;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T05:52:44;11.73;;;3.65;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T05:55:10;10.07;;;3.25;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T05:57:35;12.05;;;3.67;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T06:00:02;6.63;;;2.00;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T06:02:28;23.83;;;3.63;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T06:04:54;13.82;;;3.92;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T06:07:20;8.55;;;3.13;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T06:09:45;7.88;;;2.53;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T06:12:11;10.43;;;2.92;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T06:14:36;8.25;;;2.67;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T06:17:02;7.45;;;1.95;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T06:19:27;19.05;;;3.58;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T06:21:53;13.57;;;2.67;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T06:24:18;8.98;;;2.50;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T06:26:44;8.23;;;2.00;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T06:29:10;6.78;;;2.65;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T06:31:36;12.85;;;3.53;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T06:34:01;14.07;;;3.72;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T06:36:27;16.20;;;3.47;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T06:38:52;8.30;;;2.30;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T06:41:18;9.15;;;3.38;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T06:43:43;12.52;;;2.35;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T06:46:09;12.88;;;3.10;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T06:48:34;4.50;;;1.75;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T06:51:00;9.15;;;2.17;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T06:53:25;15.27;;;2.58;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T06:55:51;6.45;;;1.85;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T06:58:16;4.90;;;1.75;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T07:00:42;4.82;;;1.52;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T07:03:08;6.38;;;1.50;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T07:05:34;9.50;;;1.80;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T07:08:01;7.45;;;1.90;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T07:10:26;10.88;;;3.22;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T07:12:52;12.05;;;4.00;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T07:15:18;13.65;;;3.20;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T07:17:43;19.95;;;2.67;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T07:20:09;5.20;;;1.75;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T07:22:35;9.00;;;2.35;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T07:25:01;14.02;;;2.28;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T07:27:27;4.32;;;1.30;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T07:29:52;2.97;;;1.08;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T07:32:18;3.58;;;1.13;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T07:34:43;5.38;;;1.13;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T07:37:09;2.38;;;0.73;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T07:39:34;1.63;;;0.65;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T07:42:00;3.47;;;0.63;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T07:44:25;4.35;;;1.15;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T07:46:51;2.78;;;0.82;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T07:49:16;6.88;;;2.08;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T07:51:42;11.38;;;2.90;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T07:54:08;18.48;;;3.70;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T07:56:34;14.73;;;3.78;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T07:58:59;10.73;;;2.83;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T08:01:25;11.38;;;3.22;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T08:03:52;12.73;;;2.55;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T08:06:17;14.80;;;2.85;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T08:08:43;8.85;;;1.88;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T08:11:08;12.10;;;2.30;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T08:13:34;10.90;;;3.00;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T08:15:59;11.02;;;2.15;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T08:18:25;15.45;;;3.58;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T08:20:50;23.85;;;2.72;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T08:23:16;26.50;;;4.63;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T08:25:41;12.75;;;2.88;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T08:28:07;17.35;;;2.88;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T08:30:32;22.35;;;2.92;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T08:32:58;17.38;;;1.85;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T08:35:23;15.80;;;2.13;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T08:37:49;33.58;;;2.95;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T08:40:14;24.00;;;2.55;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T08:42:40;18.75;;;3.75;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T08:45:05;28.80;;;3.95;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T08:47:32;19.23;;;3.10;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T08:49:58;18.77;;;2.42;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T08:52:23;34.95;;;4.40;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T08:54:49;21.00;;;2.85;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T08:57:15;16.95;;;2.60;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T08:59:40;23.25;;;3.53;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T09:02:06;11.02;;;1.83;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T09:04:32;7.47;;;1.27;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T09:06:57;5.00;;;0.90;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T09:09:23;8.32;;;0.60;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T09:11:49;1.52;;;0.47;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T09:14:14;2.05;;;0.50;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T09:16:41;2.28;;;0.50;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T09:19:07;1.02;;;0.43;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T09:21:32;0.98;;;0.47;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T09:23:58;1.10;;;0.57;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T09:26:24;1.17;;;0.52;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T09:28:50;9.05;;;1.10;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T09:31:16;2.78;;;0.88;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T09:33:42;7.40;;;1.35;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T09:36:08;8.00;;;1.60;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T09:38:33;13.80;;;1.33;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T09:40:59;8.60;;;1.65;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T09:43:24;2.10;;;0.90;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T09:45:50;4.05;;;1.10;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T09:48:15;2.75;;;1.00;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T09:50:41;6.28;;;1.38;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T09:53:06;4.72;;;0.98;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T09:55:32;2.45;;;1.02;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T09:57:57;11.70;;;1.77;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T10:00:23;6.22;;;1.10;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T10:02:48;3.28;;;0.98;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T10:05:14;2.85;;;0.85;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T10:07:39;2.97;;;0.93;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T10:10:05;5.60;;;1.05;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T10:12:30;2.55;;;1.13;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T10:14:56;3.35;;;1.02;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T10:17:22;2.10;;;0.93;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T10:19:47;4.00;;;1.42;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T10:22:13;6.18;;;1.05;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T10:24:38;3.28;;;1.20;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T10:27:03;2.97;;;0.98;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T10:29:29;3.70;;;1.25;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T10:31:55;9.73;;;1.58;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T10:34:23;9.07;;;1.70;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T10:36:48;6.15;;;1.63;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T10:39:14;3.72;;;1.52;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T10:41:39;4.15;;;1.48;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T10:44:05;4.57;;;1.45;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T10:46:30;4.13;;;1.30;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T10:48:56;3.03;;;1.65;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T10:51:22;6.05;;;1.52;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T10:53:47;2.28;;;1.20;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T10:56:13;4.35;;;1.20;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T10:58:38;3.10;;;1.48;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T11:01:04;5.55;;;1.23;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T11:03:29;1.90;;;1.10;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T11:05:55;2.53;;;1.38;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T11:08:21;3.88;;;1.27;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T11:10:46;2.38;;;1.13;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T11:13:12;3.35;;;1.02;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T11:15:37;2.45;;;1.27;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T11:18:03;2.88;;;1.10;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T11:20:28;3.30;;;1.10;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T11:22:54;1.90;;;1.13;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T11:25:19;2.33;;;1.13;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T11:27:45;3.50;;;1.25;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T11:30:10;2.08;;;0.98;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T11:32:36;2.90;;;1.17;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T11:35:01;2.22;;;1.35;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T11:37:27;3.45;;;1.25;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T11:39:53;4.63;;;0.82;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T11:42:18;3.60;;;1.10;;
82312;SDS011;79934;67.57008900;33.40048500;2025-06-29T11:44:44;2.30;;;0.98;;
