sensor_id;sensor_type;location;lat;lon;timestamp;pressure;altitude;pressure_sealevel;temperature;humidity
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T00:48:56;99754.47;;;7.62;93.88
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T00:51:22;99757.94;;;7.63;94.04
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T00:53:48;99757.88;;;7.69;94.15
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T00:56:13;99753.50;;;7.71;93.70
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T00:58:39;99758.66;;;7.76;94.35
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T01:01:04;99766.41;;;7.79;94.17
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T01:03:30;99769.00;;;7.80;94.03
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T01:05:56;99769.81;;;7.84;93.61
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T01:08:21;99774.16;;;7.83;94.07
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T01:10:47;99770.63;;;7.87;93.88
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T01:13:12;99771.50;;;7.88;94.27
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T01:15:38;99774.06;;;7.91;94.17
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T01:18:04;99771.44;;;7.91;93.94
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T01:20:29;99774.09;;;7.88;94.23
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T01:22:55;99782.81;;;7.85;94.33
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T01:25:20;99777.56;;;7.88;94.14
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T01:27:46;99781.00;;;7.90;94.15
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T01:30:11;99786.16;;;7.93;94.89
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T01:32:37;99794.81;;;7.95;94.73
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T01:35:04;99783.53;;;7.96;94.25
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T01:37:29;99798.25;;;7.97;94.98
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T01:39:55;99790.47;;;7.96;94.70
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T01:42:20;99793.06;;;7.97;94.90
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T01:44:46;99789.56;;;7.98;94.89
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T01:47:11;99781.72;;;8.02;94.73
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T01:49:37;99786.00;;;8.06;95.10
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T01:52:02;99794.63;;;8.11;94.67
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T01:54:28;99785.91;;;8.12;94.58
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T01:56:53;99792.81;;;8.16;94.84
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T01:59:19;99796.28;;;8.18;94.73
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T02:01:44;99794.53;;;8.18;95.26
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T02:04:10;99794.53;;;8.17;95.07
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T02:06:35;99796.28;;;8.18;94.86
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T02:09:01;99802.31;;;8.20;95.16
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T02:11:27;99810.13;;;8.20;95.37
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T02:13:52;99808.41;;;8.19;95.28
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T02:16:18;99807.50;;;8.23;95.38
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T02:18:43;99813.53;;;8.25;95.17
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T02:21:09;99814.38;;;8.27;95.64
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T02:23:35;99813.50;;;8.28;95.30
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T02:26:10;99827.41;;;8.27;95.21
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T02:28:36;99817.88;;;8.24;95.39
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T02:31:03;99827.47;;;8.21;95.99
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T02:33:29;99837.06;;;8.19;96.11
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T02:35:54;99831.00;;;8.15;96.03
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T02:38:20;99834.50;;;8.13;96.48
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T02:40:45;99830.13;;;8.15;96.42
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T02:43:11;99836.19;;;8.20;96.69
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T02:45:37;99836.13;;;8.23;96.58
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T02:48:03;99836.13;;;8.23;96.00
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T02:50:28;99848.28;;;8.24;96.51
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T02:52:54;99850.91;;;8.22;96.86
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T02:55:19;99859.59;;;8.21;96.91
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T02:57:45;99870.84;;;8.23;96.62
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T03:00:11;99870.00;;;8.23;96.59
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T03:02:37;99864.75;;;8.24;96.74
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T03:05:06;99857.78;;;8.26;96.41
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T03:07:32;99865.53;;;8.31;96.95
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T03:09:57;99865.53;;;8.31;96.53
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T03:12:23;99866.41;;;8.33;96.56
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T03:14:49;99865.53;;;8.34;96.66
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T03:17:15;99871.56;;;8.38;96.81
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T03:19:40;99868.91;;;8.42;96.79
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T03:22:06;99861.06;;;8.44;96.81
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T03:24:31;99861.91;;;8.46;96.90
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T03:26:57;99872.34;;;8.44;96.77
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T03:29:23;99869.72;;;8.44;97.10
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T03:31:48;99879.28;;;8.45;96.75
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T03:34:14;99882.72;;;8.47;96.82
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T03:40:03;99887.81;;;8.56;96.99
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T03:42:29;99891.19;;;8.62;96.77
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T03:44:55;99881.56;;;8.67;96.54
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T03:47:21;99885.03;;;8.67;96.05
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T03:49:46;99888.50;;;8.68;96.16
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T03:52:12;99882.47;;;8.66;95.42
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T03:54:38;99881.63;;;8.62;95.60
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T03:57:03;99890.34;;;8.61;96.13
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T03:59:44;99894.69;;;8.60;95.55
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T04:02:27;99891.25;;;8.58;95.93
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T04:04:53;99893.81;;;8.60;95.53
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T04:07:18;99897.31;;;8.59;95.07
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T04:09:44;99899.94;;;8.57;95.23
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T04:12:10;99904.28;;;8.57;95.46
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T04:14:35;99916.41;;;8.61;95.99
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T04:20:23;99892.03;;;8.65;95.30
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T04:22:49;99907.66;;;8.65;95.32
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T04:25:14;99909.38;;;8.66;95.45
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T04:27:40;99911.97;;;8.68;95.14
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T04:30:06;99907.59;;;8.68;94.39
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T04:32:32;99919.75;;;8.69;95.08
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T04:34:57;99911.88;;;8.74;94.59
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T04:37:23;99924.81;;;8.80;94.40
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T04:39:49;99923.84;;;8.87;94.18
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T04:42:14;99929.00;;;8.93;93.89
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T04:44:40;99926.28;;;8.99;94.38
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T04:47:06;99927.13;;;9.03;93.98
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T04:49:31;99932.31;;;9.04;93.80
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T04:51:57;99931.38;;;9.08;93.44
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T04:54:22;99933.94;;;9.11;93.60
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T04:56:48;99937.38;;;9.13;92.81
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T04:59:13;99941.69;;;9.16;93.49
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T05:01:40;99938.97;;;9.22;93.42
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T05:04:05;99928.50;;;9.25;92.95
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T05:06:31;99938.97;;;9.23;92.53
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T05:08:56;99943.25;;;9.28;93.08
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T05:11:22;99938.84;;;9.30;92.25
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T05:13:47;99944.81;;;9.38;92.31
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T05:16:13;99944.72;;;9.44;91.91
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T05:18:38;99942.06;;;9.47;91.76
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T05:21:04;99947.22;;;9.50;91.28
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T05:23:30;99948.88;;;9.54;91.25
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T05:25:55;99952.31;;;9.57;90.82
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T05:28:21;99959.22;;;9.60;91.33
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T05:30:46;99963.50;;;9.64;91.39
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T05:33:12;99962.59;;;9.68;91.45
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T05:35:37;99959.09;;;9.69;91.74
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T05:38:03;99972.19;;;9.65;91.29
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T05:40:28;99971.34;;;9.64;91.86
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T05:42:54;99967.81;;;9.68;92.21
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T05:45:19;99964.38;;;9.66;91.89
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T05:47:45;99961.84;;;9.59;92.27
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T05:50:10;99962.72;;;9.59;92.70
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T05:52:36;99960.91;;;9.63;92.46
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T05:55:03;99958.25;;;9.66;92.57
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T05:57:29;99962.59;;;9.68;92.67
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T05:59:55;99964.91;;;9.85;92.46
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T06:02:20;99973.38;;;9.98;92.45
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T06:04:46;99977.38;;;10.17;92.65
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T06:07:11;99970.34;;;10.22;91.58
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T06:09:40;99976.38;;;10.24;91.82
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T06:12:06;99972.91;;;10.24;92.41
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T06:14:31;99985.00;;;10.29;91.93
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T06:16:57;99983.31;;;10.27;92.44
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T06:19:22;99981.69;;;10.21;92.21
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T06:21:48;99984.47;;;10.09;92.54
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T06:24:13;99985.53;;;9.99;92.44
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T06:26:39;99987.44;;;9.91;92.75
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T06:29:04;99983.25;;;9.80;93.54
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T06:31:30;99999.09;;;9.71;93.65
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T06:33:55;99998.28;;;9.65;94.07
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T06:36:21;100004.47;;;9.59;94.22
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T06:38:46;100001.09;;;9.52;94.47
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T06:41:12;100006.31;;;9.54;95.19
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T06:43:37;100016.66;;;9.59;95.10
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T06:46:03;100016.63;;;9.60;95.31
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T06:48:28;100017.50;;;9.61;95.20
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T06:50:54;100007.91;;;9.63;94.73
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T06:53:19;100011.25;;;9.72;95.36
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T06:55:45;100012.81;;;9.82;95.49
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T06:58:10;100019.66;;;9.90;95.47
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T07:00:36;100022.16;;;9.96;95.69
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T07:03:02;100019.59;;;9.93;95.61
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T07:05:27;100023.09;;;9.92;96.30
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T07:07:53;100032.63;;;9.94;96.36
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T07:10:18;100043.09;;;9.93;96.62
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T07:12:44;100045.81;;;9.86;96.53
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T07:15:09;100041.41;;;9.90;96.92
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T07:17:35;100042.16;;;9.97;97.23
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T07:20:01;100054.44;;;9.92;97.22
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T07:22:26;100046.56;;;9.93;98.25
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T07:24:52;100050.78;;;10.02;98.05
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T07:27:17;100057.69;;;10.06;97.80
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T07:29:43;100052.56;;;10.00;97.95
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T07:32:08;100056.06;;;9.99;98.35
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T07:34:34;100063.22;;;10.38;99.56
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T07:36:59;100054.88;;;12.53;100.00
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T07:39:25;100059.06;;;13.51;93.75
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T07:41:50;100060.09;;;13.16;92.87
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T07:44:16;100069.47;;;12.64;92.76
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T07:50:03;100077.22;;;11.24;95.81
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T07:52:29;100086.31;;;11.06;96.51
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T07:54:55;100090.88;;;10.96;97.36
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T07:57:20;100079.09;;;11.57;98.52
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T07:59:46;100088.06;;;12.21;97.01
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T08:02:11;100094.63;;;12.37;95.94
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T08:04:37;100095.88;;;12.23;95.38
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T08:07:02;100092.19;;;11.96;95.95
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T08:09:28;100098.53;;;11.86;96.87
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T08:11:53;100098.94;;;12.06;96.63
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T08:14:19;100099.88;;;12.37;96.45
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T08:16:45;100099.69;;;13.09;95.63
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T08:19:10;100103.38;;;13.32;93.85
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T08:21:36;100101.47;;;13.38;93.38
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T08:24:03;100088.25;;;13.42;92.95
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T08:26:28;100094.34;;;13.71;94.52
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T08:28:54;100095.31;;;14.49;93.04
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T08:31:19;100083.44;;;15.34;91.68
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T08:33:45;100084.94;;;15.86;90.79
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T08:36:10;100086.38;;;17.35;90.17
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T08:38:36;100089.31;;;18.73;86.66
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T08:41:02;100079.81;;;20.28;83.50
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T08:43:27;100076.03;;;21.76;80.56
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T08:45:53;100087.91;;;21.98;76.27
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T08:48:18;100087.22;;;22.35;77.05
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T08:50:44;100098.19;;;23.08;74.40
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T08:53:09;100092.72;;;23.85;52.51
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T08:55:35;100085.38;;;23.75;51.18
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T08:58:02;100096.97;;;22.22;50.36
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T09:00:28;100097.09;;;20.51;52.98
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T09:02:53;100094.50;;;18.92;54.18
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T09:05:19;100093.88;;;17.82;56.96
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T09:07:45;100096.16;;;17.33;57.75
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T09:10:10;100102.25;;;16.96;58.03
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T09:12:36;100100.59;;;17.14;58.42
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T09:15:03;100107.44;;;17.56;57.74
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T09:17:30;100109.47;;;18.59;56.22
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T09:19:55;100107.06;;;18.71;55.97
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T09:22:21;100116.19;;;19.65;55.14
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T09:24:46;100111.78;;;21.01;52.91
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T09:27:12;100112.81;;;20.84;50.93
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T09:29:37;100113.22;;;21.49;51.41
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T09:32:03;100118.06;;;22.25;49.81
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T09:34:28;100123.16;;;23.07;48.53
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T09:36:54;100117.00;;;24.05;47.37
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T09:39:19;100128.19;;;25.05;46.27
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T09:41:45;100120.56;;;26.21;44.19
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T09:44:11;100118.28;;;26.90;42.73
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T09:46:36;100122.38;;;27.67;41.61
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T09:49:02;100118.47;;;27.90;39.88
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T09:51:28;100127.50;;;27.49;39.80
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T09:53:53;100123.50;;;26.71;40.61
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T09:56:19;100125.81;;;25.35;40.95
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T09:58:44;100130.50;;;23.42;42.82
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T10:01:10;100118.81;;;21.73;45.17
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T10:03:35;100127.25;;;20.94;46.23
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T10:06:02;100122.03;;;20.33;46.67
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T10:08:27;100122.88;;;19.72;47.55
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T10:10:53;100133.22;;;19.28;47.52
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T10:13:18;100129.78;;;18.93;48.43
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T10:15:44;100134.59;;;18.69;48.68
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T10:18:09;100139.47;;;18.59;48.84
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T10:20:35;100131.88;;;18.52;48.54
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T10:23:01;100130.53;;;18.62;49.15
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T10:25:26;100135.09;;;18.93;48.73
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T10:27:52;100133.31;;;18.93;47.74
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T10:30:17;100131.47;;;18.42;48.42
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T10:32:43;100126.41;;;17.84;48.88
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T10:35:08;100131.03;;;17.41;49.65
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T10:37:34;100137.56;;;17.14;50.56
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T10:39:59;100134.53;;;17.03;50.83
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T10:42:26;100129.53;;;16.76;51.24
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T10:44:52;100133.59;;;16.43;51.36
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T10:47:17;100133.00;;;16.14;51.42
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T10:49:43;100137.19;;;15.98;52.65
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T10:52:08;100128.72;;;15.90;52.31
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T10:54:34;100130.06;;;16.00;53.05
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T10:56:59;100130.41;;;16.13;53.27
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T10:59:25;100131.72;;;16.03;53.20
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T11:01:50;100135.81;;;15.88;53.04
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T11:04:16;100134.63;;;15.50;53.49
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T11:06:41;100130.47;;;15.21;53.56
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T11:09:07;100141.44;;;15.09;54.78
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T11:11:32;100131.13;;;15.03;54.15
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T11:13:59;100137.81;;;14.88;54.64
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T11:16:25;100137.34;;;14.75;54.94
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T11:18:50;100134.84;;;14.72;55.54
82313;BME280;79934;67.57008900;33.40048500;2025-09-26T11:21:16;100136.81;;;14.66;55.64
